Age,Gender,Occupation,MonthlyDisposableIncome,HealthConsciousness,ExerciseFrequency,ConsumptionFrequency,TryNewBrand,SubscribePlan,SpendPerServing,PackagingFormat,PurchaseChannel,TopHealthBenefit,RecommendLikelihood,CurrentBrands,ExtraFeatures,Flavour_MixedBerry,Flavour_Mango,Flavour_GreenTea,Flavour_Chocolate,Flavour_Coffee,Flavour_Herbal,Flavour_Other,Context_PostWorkout,Context_Breakfast,Context_Afternoon,Context_Evening,Context_SpecialOccasion,Barrier_HighPrice,Barrier_PoorTaste,Barrier_LackTrust,Barrier_HardToFind,Barrier_UnsustainablePack,Rank_Taste,Rank_Price,Rank_NutritionalValue,Rank_BrandReputation,Rank_Packaging
32,Female,Working professional,6233,4,5+,Weekly,Yes,No,13.5,Can,Supermarket,Weight management,4,BrandC,Organic,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,3,2,4,5,1
45,Male,Self-employed,15446,3,None,Never,Yes,Yes,29.4,Bottle,Supermarket,Muscle recovery,4,BrandB,Eco packaging,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,3,5,1,4
26,Female,Student,9502,5,1-2,Weekly,Yes,Yes,19.78,Can,Gym/Fitness centre,Muscle recovery,4,BrandA,No artificial flavors,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,5,4,2
27,Female,Working professional,6373,5,5+,Monthly,Yes,Yes,12.79,Can,Supermarket,Digestive health,1,None,Low sugar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,1,4,5
19,Female,Self-employed,1108,4,3-4,Rarely,Yes,No,1.37,Bottle,Pharmacy,Digestive health,5,BrandB,Eco packaging,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,4,3
25,Male,Working professional,2071,3,3-4,Weekly,Yes,Yes,4.24,Bottle,Online retailer,Weight management,4,BrandB,Gluten-free,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,4,5,1,2,3
27,Male,Other,4401,2,5+,Rarely,Yes,Yes,6.69,Bottle,Online retailer,Digestive health,4,None,Eco packaging,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,3,5,2,4
21,Male,Self-employed,5346,2,5+,Monthly,Yes,Yes,11.31,Bottle,Supermarket,Immune support,5,BrandA,Organic,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,2,3,5,4,1
21,Other,Other,1777,4,3-4,Rarely,Yes,Yes,17.48,Bottle,Supermarket,Energy boost,3,BrandC,Organic,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,3,5,2,1,4
23,Female,Self-employed,43067,5,3-4,Weekly,No,Yes,86.83,Bottle,Gym/Fitness centre,Energy boost,3,BrandD,Organic,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,5,2,3,1
18,Female,Working professional,19240,5,1-2,Weekly,Yes,Yes,41.48,Can,Online retailer,Weight management,2,BrandB,None,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,5,1,2,4
22,Female,Student,8450,4,3-4,Weekly,No,No,16.71,Tetra Pak,Convenience store,Digestive health,4,None,No artificial flavors,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,5,4,2,3,1
20,Female,Self-employed,5244,5,1-2,Rarely,No,Yes,10.44,Bottle,Online retailer,Energy boost,1,BrandD,No artificial flavors,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,4,1,3,5,2
22,Female,Working professional,4060,5,1-2,Monthly,Yes,No,5.78,Tetra Pak,Pharmacy,Digestive health,4,BrandB,No artificial flavors,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,5,4,2
19,Male,Student,2087,3,1-2,Weekly,Yes,No,7.32,Powder sachet,Convenience store,Immune support,4,BrandA,Low sugar,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,5,3,4,1
44,Female,Working professional,5270,4,1-2,Never,Yes,Yes,7.54,Tetra Pak,Supermarket,Energy boost,4,None,Organic,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,5,3,4,1,2
28,Male,Other,6198,5,3-4,Daily,No,Yes,12.85,Bottle,Pharmacy,Weight management,3,BrandC,Eco packaging,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,5,3,1
31,Female,Working professional,1607,3,3-4,Rarely,Yes,No,1.98,Can,Supermarket,Weight management,3,BrandC,Gluten-free,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,5,1
36,Female,Working professional,6639,5,3-4,Never,Yes,No,13.4,Tetra Pak,Online retailer,Weight management,4,None,None,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,5,3,1,2
26,Female,Working professional,4274,5,1-2,Rarely,Yes,Yes,5.93,Powder sachet,Gym/Fitness centre,Weight management,3,BrandB,None,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,4,5,3,2,1
19,Male,Working professional,883,4,5+,Rarely,No,No,3.55,Powder sachet,Online retailer,Muscle recovery,5,BrandC,None,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,2,4,3,5
27,Male,Working professional,2266,5,None,Weekly,Yes,Yes,2.62,Bottle,Supermarket,Muscle recovery,3,None,Low sugar,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,4,5,3
28,Male,Working professional,3387,4,3-4,Weekly,Yes,Yes,9.11,Tetra Pak,Online retailer,Immune support,4,BrandB,Low sugar,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,4,2,5,1
34,Male,Student,26874,4,5+,Rarely,Yes,Yes,51.89,Powder sachet,Pharmacy,Weight management,4,BrandD,Low sugar,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,5,3,4,1
24,Male,Self-employed,8110,3,3-4,Weekly,Yes,No,18.17,Jar,Convenience store,Weight management,4,BrandB,High protein,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,2,3,1,5,4
19,Female,Working professional,1477,2,3-4,Daily,Yes,No,1.29,Can,Gym/Fitness centre,Digestive health,5,BrandD,Eco packaging,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,1,4,5
22,Female,Self-employed,7612,3,5+,Rarely,No,No,13.99,Bottle,Supermarket,Weight management,4,BrandC,High protein,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,1,2,4,5
23,Male,Homemaker,1221,4,1-2,Weekly,No,Yes,2.44,Bottle,Pharmacy,Weight management,5,BrandA,No artificial flavors,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,5,2,3,4
30,Male,Working professional,13022,2,3-4,Never,No,Yes,24.35,Can,Pharmacy,Muscle recovery,3,BrandA,No artificial flavors,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,2,5,1,3
28,Male,Working professional,3216,1,3-4,Rarely,Yes,Yes,4.68,Tetra Pak,Supermarket,Digestive health,3,BrandB,Eco packaging,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,3,1,2,4,5
23,Female,Working professional,4518,2,1-2,Rarely,Yes,No,7.36,Powder sachet,Supermarket,Weight management,2,BrandD,Low sugar,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,5,1,4,3
69,Female,Homemaker,16207,4,5+,Rarely,Yes,Yes,33.05,Powder sachet,Pharmacy,Weight management,4,BrandC,Gluten-free,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,4,3,5,2,1
29,Female,Working professional,1543,5,5+,Rarely,Yes,Yes,3.09,Bottle,Pharmacy,Immune support,4,None,None,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,2,1,5,4,3
21,Female,Working professional,1398,5,3-4,Rarely,Yes,Yes,2.9,Tetra Pak,Supermarket,Energy boost,4,BrandB,No artificial flavors,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,5,1,2,4,3
19,Other,Working professional,2907,4,1-2,Monthly,Yes,No,5.16,Bottle,Convenience store,Weight management,4,None,Gluten-free,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,2,3,1,4
19,Female,Working professional,12513,5,None,Weekly,Yes,Yes,26.12,Tetra Pak,Online retailer,Muscle recovery,5,BrandA,Eco packaging,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,2,3,1,5
21,Male,Student,1252,4,3-4,Rarely,Yes,Yes,4.6,Tetra Pak,Convenience store,Energy boost,5,BrandB,Organic,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,5,4,1,3,2
20,Female,Working professional,384,4,None,Rarely,Yes,Yes,1.92,Bottle,Online retailer,Muscle recovery,3,BrandA,Low sugar,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,2,4,5,1
20,Male,Self-employed,3275,4,3-4,Weekly,No,No,17.71,Bottle,Online retailer,Energy boost,3,None,Organic,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,5,3,4,2
22,Female,Working professional,8075,2,3-4,Daily,Yes,No,13.71,Bottle,Supermarket,Digestive health,4,BrandB,High protein,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,3,1,4,5
20,Male,Working professional,14476,5,3-4,Monthly,No,No,25.0,Bottle,Pharmacy,Digestive health,3,BrandB,Low sugar,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,2,1,4,3,5
45,Female,Working professional,3239,4,3-4,Daily,No,Yes,6.35,Powder sachet,Online retailer,Energy boost,4,BrandB,None,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5,3,1,4,2
19,Female,Self-employed,3394,4,3-4,Never,Yes,Yes,8.55,Bottle,Pharmacy,Energy boost,3,BrandC,None,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,4,1,5,2,3
26,Female,Working professional,13884,4,1-2,Never,Yes,No,27.37,Bottle,Supermarket,Digestive health,5,None,Low sugar,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,4,5,3,1
24,Female,Homemaker,913,3,1-2,Daily,Yes,Yes,4.63,Bottle,Gym/Fitness centre,Weight management,5,BrandC,Organic,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,4,3,2,5
66,Male,Working professional,3465,3,3-4,Monthly,No,Yes,4.62,Powder sachet,Online retailer,Muscle recovery,5,BrandB,High protein,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,5,4,1,3,2
19,Male,Working professional,5834,4,3-4,Daily,Yes,Yes,9.1,Bottle,Supermarket,Energy boost,5,None,None,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,3,4,5
24,Male,Student,7364,1,3-4,Rarely,No,No,16.0,Bottle,Supermarket,Energy boost,4,None,No artificial flavors,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,3,1,4,5
59,Male,Student,3106,4,3-4,Weekly,Yes,Yes,1.0,Tetra Pak,Supermarket,Energy boost,3,BrandA,Eco packaging,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,3,4,2,1
42,Female,Working professional,5069,4,5+,Monthly,No,No,10.9,Bottle,Gym/Fitness centre,Energy boost,5,BrandD,None,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,5,1,2,3,4
38,Male,Working professional,523,4,1-2,Weekly,No,No,3.98,Bottle,Online retailer,Weight management,1,BrandB,No artificial flavors,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,5,3,1,2,4
21,Other,Self-employed,2718,4,None,Daily,Yes,Yes,3.69,Tetra Pak,Supermarket,Muscle recovery,2,BrandC,Low sugar,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,5,2,1,3,4
20,Female,Student,7392,4,1-2,Weekly,Yes,Yes,12.7,Bottle,Supermarket,Muscle recovery,1,BrandC,None,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3,4,1,5,2
31,Female,Working professional,2030,4,3-4,Daily,Yes,No,5.24,Powder sachet,Online retailer,Muscle recovery,2,BrandB,Organic,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,5,3,2,4
49,Male,Working professional,5183,4,3-4,Monthly,Yes,No,8.02,Can,Supermarket,Weight management,5,None,Low sugar,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,5,4,3,2,1
27,Female,Student,7348,5,5+,Daily,Yes,No,63.88,Can,Online retailer,Weight management,5,BrandB,No artificial flavors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,4,3,2
28,Female,Student,3611,4,3-4,Monthly,No,No,5.04,Bottle,Online retailer,Energy boost,3,BrandC,Low sugar,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,4,3,2,5,1
21,Female,Working professional,5730,5,5+,Rarely,Yes,Yes,15.0,Jar,Online retailer,Weight management,2,None,None,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3,4,5,2
35,Female,Working professional,2066,3,5+,Rarely,No,No,5.46,Can,Online retailer,Muscle recovery,3,BrandA,No artificial flavors,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,5,3,1,4
20,Female,Working professional,4081,4,None,Rarely,No,Yes,8.24,Bottle,Supermarket,Muscle recovery,4,BrandB,None,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,4,3,1,5
22,Male,Working professional,8512,5,3-4,Never,Yes,No,20.45,Bottle,Supermarket,Weight management,4,BrandA,Organic,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,3,4,1,2
24,Female,Working professional,5661,4,3-4,Daily,No,No,13.39,Can,Pharmacy,Muscle recovery,5,BrandD,Low sugar,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,4,3,5
26,Male,Student,2899,2,1-2,Daily,Yes,No,6.54,Jar,Convenience store,Energy boost,2,None,High protein,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,2,3,4
21,Male,Working professional,6014,4,3-4,Monthly,No,No,8.3,Powder sachet,Online retailer,Digestive health,5,BrandB,None,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,1,4,5,3
19,Male,Other,9350,2,3-4,Rarely,Yes,No,17.3,Tetra Pak,Supermarket,Digestive health,1,BrandA,Low sugar,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,3,4,1,2
29,Male,Working professional,777,3,1-2,Never,Yes,Yes,3.72,Can,Online retailer,Weight management,4,BrandB,Eco packaging,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,2,3,4,5,1
22,Male,Working professional,13949,5,3-4,Daily,Yes,No,25.3,Bottle,Pharmacy,Weight management,3,BrandC,Low sugar,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,4,2,3,5
28,Male,Working professional,3631,4,3-4,Weekly,Yes,Yes,5.73,Tetra Pak,Online retailer,Muscle recovery,4,BrandC,None,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,3,4,2
20,Other,Self-employed,7208,3,None,Weekly,Yes,No,12.37,Powder sachet,Pharmacy,Weight management,2,BrandB,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,3,4,5
25,Female,Self-employed,14437,5,3-4,Rarely,Yes,Yes,29.68,Can,Supermarket,Immune support,5,BrandB,High protein,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,2,5,4,1
27,Other,Working professional,1430,5,1-2,Monthly,Yes,Yes,4.79,Bottle,Gym/Fitness centre,Muscle recovery,2,BrandB,High protein,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,4,2,3,1
18,Male,Other,2595,4,3-4,Daily,No,No,7.12,Bottle,Online retailer,Muscle recovery,4,BrandA,Low sugar,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,4,3,2
22,Male,Student,3791,3,1-2,Weekly,Yes,No,5.88,Bottle,Online retailer,Weight management,1,BrandA,Low sugar,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4,2,1,5
19,Female,Student,2428,5,5+,Monthly,Yes,Yes,5.63,Can,Online retailer,Energy boost,3,BrandA,Organic,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,4,5,3,1,2
18,Male,Self-employed,23422,4,3-4,Rarely,Yes,No,45.04,Powder sachet,Online retailer,Energy boost,2,BrandC,Organic,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,5,3,1,4
73,Male,Self-employed,2273,4,1-2,Daily,No,No,4.12,Bottle,Pharmacy,Energy boost,5,BrandA,Gluten-free,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,3,4,5,2
22,Female,Student,2981,5,3-4,Rarely,No,No,7.0,Bottle,Convenience store,Energy boost,1,BrandB,No artificial flavors,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,3,2,1,5,4
37,Male,Working professional,5907,4,3-4,Monthly,Yes,Yes,13.94,Can,Supermarket,Immune support,4,BrandC,Low sugar,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,4,1,3,2
21,Female,Student,1666,3,3-4,Rarely,Yes,No,1.0,Powder sachet,Online retailer,Weight management,3,None,None,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,5,2,3,4
31,Female,Working professional,11226,4,3-4,Rarely,Yes,No,22.65,Can,Convenience store,Digestive health,4,BrandC,None,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3,4,2,1,5
35,Male,Self-employed,6540,3,3-4,Daily,Yes,Yes,15.89,Bottle,Supermarket,Digestive health,2,BrandA,No artificial flavors,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,1,5,2
28,Male,Working professional,3643,5,1-2,Daily,No,No,7.75,Bottle,Online retailer,Digestive health,5,None,Eco packaging,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,3,2,5,4
25,Female,Working professional,4519,4,None,Rarely,Yes,No,9.2,Can,Supermarket,Energy boost,4,BrandA,Low sugar,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,4,2,3,5,1
24,Male,Working professional,3052,2,3-4,Daily,No,No,4.98,Jar,Supermarket,Weight management,4,BrandB,No artificial flavors,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,5,1,4,3,2
23,Male,Student,1258,4,3-4,Rarely,Yes,Yes,5.28,Bottle,Convenience store,Weight management,3,None,No artificial flavors,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,2,3,1,5,4
49,Other,Working professional,6565,3,1-2,Rarely,No,Yes,12.1,Can,Online retailer,Immune support,4,BrandC,None,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,3,5,4,1
39,Male,Working professional,23848,3,5+,Rarely,Yes,No,47.5,Tetra Pak,Online retailer,Digestive health,4,BrandC,High protein,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,5,2,1,3,4
58,Female,Other,23289,4,1-2,Weekly,No,Yes,45.64,Can,Supermarket,Energy boost,3,BrandB,Gluten-free,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,3,1,2,4
19,Other,Self-employed,6019,3,3-4,Weekly,No,No,12.25,Bottle,Supermarket,Weight management,3,BrandA,Low sugar,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,4,3,5,2,1
33,Male,Student,9168,5,1-2,Monthly,No,Yes,21.19,Powder sachet,Pharmacy,Weight management,4,BrandB,No artificial flavors,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,3,5,4,1
51,Male,Homemaker,1568,2,None,Daily,Yes,Yes,1.32,Can,Online retailer,Energy boost,2,BrandB,Organic,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,4,1,5
20,Male,Self-employed,22749,4,5+,Rarely,Yes,Yes,45.72,Tetra Pak,Supermarket,Digestive health,3,BrandB,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,5,4
18,Male,Self-employed,5896,5,1-2,Rarely,Yes,No,12.57,Tetra Pak,Convenience store,Digestive health,4,BrandA,Organic,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,5,3,1,2
34,Male,Working professional,21347,4,3-4,Weekly,Yes,Yes,41.07,Powder sachet,Online retailer,Muscle recovery,3,BrandB,No artificial flavors,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,3,4,5,2,1
28,Female,Working professional,2541,4,1-2,Rarely,Yes,No,4.96,Can,Online retailer,Muscle recovery,4,BrandC,Low sugar,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,5,3,4,2
40,Male,Working professional,25242,5,3-4,Daily,Yes,No,54.19,Can,Online retailer,Weight management,4,None,High protein,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,4,1,2,3
19,Female,Student,9874,3,5+,Weekly,Yes,No,16.21,Bottle,Supermarket,Weight management,3,BrandD,No artificial flavors,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,5,4,1
37,Other,Working professional,8085,1,None,Never,Yes,No,15.33,Bottle,Online retailer,Digestive health,3,BrandD,No artificial flavors,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,3,5,1,4
20,Female,Working professional,6067,4,5+,Never,Yes,Yes,12.64,Bottle,Online retailer,Digestive health,3,BrandB,Low sugar,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,5,1,3,2,4
20,Female,Working professional,3930,1,3-4,Monthly,Yes,Yes,7.11,Powder sachet,Supermarket,Energy boost,4,BrandA,Eco packaging,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,5,1
20,Male,Self-employed,14479,5,3-4,Never,Yes,Yes,34.73,Powder sachet,Gym/Fitness centre,Weight management,5,BrandB,Eco packaging,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,5,1,4,3
38,Female,Working professional,5577,3,3-4,Monthly,Yes,No,12.25,Bottle,Supermarket,Energy boost,4,BrandB,None,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2,4,3,1,5
31,Female,Student,837,5,5+,Weekly,Yes,No,1.0,Bottle,Gym/Fitness centre,Digestive health,4,BrandC,Low sugar,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,3,4,1,5
26,Male,Other,1798,5,None,Weekly,Yes,Yes,1.0,Bottle,Supermarket,Energy boost,4,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,4,1,5
23,Male,Retired,4158,3,1-2,Never,No,Yes,9.0,Powder sachet,Convenience store,Muscle recovery,5,None,No artificial flavors,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,3,2,1,5,4
43,Female,Self-employed,6496,4,5+,Daily,No,No,11.48,Bottle,Pharmacy,Weight management,4,BrandB,Organic,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,4,2,5,1,3
23,Male,Other,4671,1,3-4,Monthly,No,Yes,11.92,Can,Supermarket,Digestive health,1,None,High protein,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,3,5,2,1
38,Male,Working professional,14722,4,None,Monthly,No,No,28.89,Powder sachet,Convenience store,Weight management,3,BrandB,Eco packaging,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,1,3,4
24,Male,Other,3032,1,3-4,Rarely,Yes,Yes,4.93,Can,Online retailer,Weight management,5,BrandA,Organic,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,3,5,1,2,4
23,Male,Student,5593,5,3-4,Weekly,Yes,No,10.02,Jar,Gym/Fitness centre,Weight management,4,BrandB,High protein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,2,5
25,Female,Working professional,957,5,3-4,Weekly,Yes,Yes,3.89,Can,Pharmacy,Weight management,2,BrandC,No artificial flavors,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,3,2,5,4,1
22,Female,Working professional,9738,3,1-2,Daily,Yes,Yes,20.31,Tetra Pak,Supermarket,Digestive health,3,BrandD,High protein,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,3,1,4,5,2
34,Female,Working professional,4514,3,3-4,Monthly,Yes,Yes,12.54,Can,Supermarket,Muscle recovery,3,BrandB,High protein,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,3,2,5,1,4
26,Male,Student,7170,5,1-2,Rarely,Yes,Yes,13.91,Bottle,Supermarket,Weight management,5,BrandA,No artificial flavors,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,4,5,3,1
21,Male,Working professional,2259,3,3-4,Monthly,Yes,Yes,6.24,Powder sachet,Online retailer,Weight management,4,BrandA,No artificial flavors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,3,2
45,Female,Self-employed,15545,5,5+,Rarely,Yes,Yes,32.85,Tetra Pak,Supermarket,Energy boost,4,BrandA,Low sugar,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,5,3,2,1
23,Male,Working professional,12551,4,3-4,Daily,No,No,26.45,Bottle,Online retailer,Digestive health,4,None,No artificial flavors,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,3,4,5,1
27,Male,Student,8310,4,1-2,Rarely,Yes,Yes,15.6,Bottle,Supermarket,Energy boost,2,None,Organic,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,4,5,1,2,3
46,Female,Self-employed,4374,5,1-2,Monthly,Yes,No,9.69,Bottle,Online retailer,Digestive health,2,None,Low sugar,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,5,1
29,Male,Working professional,8282,4,3-4,Daily,Yes,Yes,16.37,Tetra Pak,Supermarket,Muscle recovery,4,BrandB,No artificial flavors,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3,4,1,5,2
19,Female,Working professional,2601,5,3-4,Weekly,Yes,No,4.95,Bottle,Supermarket,Muscle recovery,3,BrandA,Low sugar,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,2,3,4
51,Male,Working professional,10615,5,1-2,Rarely,Yes,No,19.62,Jar,Supermarket,Energy boost,2,None,Eco packaging,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,3,5,2,1
29,Male,Working professional,21688,3,3-4,Rarely,No,Yes,39.14,Bottle,Gym/Fitness centre,Energy boost,3,None,Eco packaging,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,3,1,2,4,5
22,Male,Working professional,12882,1,1-2,Weekly,Yes,Yes,28.26,Bottle,Pharmacy,Muscle recovery,4,BrandA,Gluten-free,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,4,1,5
19,Other,Retired,2549,5,1-2,Rarely,Yes,Yes,5.96,Jar,Supermarket,Weight management,2,BrandD,Organic,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,3,4,5,2,1
36,Female,Working professional,6804,5,None,Daily,Yes,Yes,10.92,Can,Gym/Fitness centre,Energy boost,4,BrandB,No artificial flavors,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,4,2,5,3,1
29,Female,Working professional,1535,2,None,Daily,Yes,No,4.51,Powder sachet,Pharmacy,Digestive health,5,None,High protein,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,3,2,4
